MVID,MVNAME,OBO,OPG_DATE,TOTAL_0_UNAIDED AWARENESS,MU25_0_UNAIDED AWARENESS,MO25_0_UNAIDED AWARENESS,FU25_0_UNAIDED AWARENESS,FO25_0_UNAIDED AWARENESS,CAUC_0_UNAIDED AWARENESS,AF-AM_0_UNAIDED AWARENESS,LATINO_0_UNAIDED AWARENESS,ASN_OTHER_0_UNAIDED AWARENESS,TOTAL_0_TOTAL AWARENESS,MU25_0_TOTAL AWARENESS,MO25_0_TOTAL AWARENESS,FU25_0_TOTAL AWARENESS,FO25_0_TOTAL AWARENESS,CAUC_0_TOTAL AWARENESS,AF-AM_0_TOTAL AWARENESS,LATINO_0_TOTAL AWARENESS,ASN_OTHER_0_TOTAL AWARENESS,TOTAL_0_DEFINITE INTERST,MU25_0_DEFINITE INTERST,MO25_0_DEFINITE INTERST,FU25_0_DEFINITE INTERST,FO25_0_DEFINITE INTERST,CAUC_0_DEFINITE INTERST,AF-AM_0_DEFINITE INTERST,LATINO_0_DEFINITE INTERST,ASN_OTHER_0_DEFINITE INTERST,TOTAL_0_FIRST CHOICE,MU25_0_FIRST CHOICE,MO25_0_FIRST CHOICE,FU25_0_FIRST CHOICE,FO25_0_FIRST CHOICE,CAUC_0_FIRST CHOICE,AF-AM_0_FIRST CHOICE,ASN_OTHER_0_FIRST CHOICE,LATINO_0_FIRST CHOICE,TOTAL_0_FC_OP_REL,MU25_0_FC_OP_REL,MO25_0_FC_OP_REL,FU25_0_FC_OP_REL,FO25_0_FC_OP_REL,CAUC_0_FC_OP_REL,AF-AM_0_FC_OP_REL,LATINO_0_FC_OP_REL,ASN_OTHER_0_FC_OP_REL,TOTAL_0_UNAID INTENT,MU25_0_UNAID INTENT,MO25_0_UNAID INTENT,FU25_0_UNAID INTENT,FO25_0_UNAID INTENT,CAUC_0_UNAID INTENT,AF-AM_0_UNAID INTENT,LATINO_0_UNAID INTENT,ASN_OTHER_0_UNAID INTENT,CRITICSCORE,SCRNS,RATING_G,RATING_PG,RATING_PG-13,RATING_R,GENRE_ACTION ADVENTURE,GENRE_ACTION COMEDY,GENRE_ACTION DRAMA,GENRE_FAMILY,GENRE_HORROR,GENRE_HUMN INTST CMDY,GENRE_HUMN INTST DRMA,GENRE_ROMANTIC COMEDY,GENRE_ROMANTIC DRAMA,GENRE_SUSPNS/THRILLER,GENRE_ZANY COMEDY,GENRE_2_HIGH,GENRE_2_LOW,CAST_ANI CAST,CAST_KNOWN CAST,CAST_STAR CAST,CAST_UNKNOWN CAST,SEQUEL_NON-SEQUEL,SEQUEL_SEQUEL,MONTH_1,MONTH_2,MONTH_3,MONTH_4,MONTH_5,MONTH_6,MONTH_7,MONTH_8,MONTH_9,MONTH_10,MONTH_11,MONTH_12,STUDIO_GROUP_BIG,STUDIO_GROUP_SMALL,HowMany_LastWeek,HowMany_ThisWeek,HowMany_NextWeek,LastWeek_Big,LastWeek_Small
70010,Crazy Rich Asians,26510140,8/15/2018,20,14,19,26,23,19,14,21,42,71,66,69,77,74,70,62,76,89,30,25,24,39,33,24,32,37,50,5,3,4,10,7,4,6,18,6,7,4,5,13,9,5,6,9,22,5,3,4,6,6,3,2,7,22,93,3384,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,3,2,0,1
70034,Night School (2018),27257615,9/28/2018,24,23,22,29,25,23,38,21,19,78,79,76,82,79,75,95,80,71,44,49,40,52,40,38,66,43,44,11,12,10,13,9,7,29,9,11,16,18,16,21,13,11,39,16,18,7,8,7,9,6,4,22,6,10,28,3010,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,3,2,0,1
70035,Widows,12361307,11/16/2018,15,10,16,15,17,12,29,13,21,61,52,66,58,61,54,81,62,73,42,36,40,37,50,36,57,47,42,5,3,5,2,8,3,13,6,6,8,5,10,3,10,5,24,8,9,3,2,2,2,5,1,9,4,3,91,2803,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,3,4,1,1
70087,"Post, The",23055654,1/12/2018,12,6,14,10,15,14,7,10,7,67,54,75,56,70,70,65,64,56,40,32,41,31,47,42,30,43,31,9,3,9,4,14,12,2,3,6,12,4,14,6,17,16,2,8,2,4,1,4,2,6,5,0,1,4,88,2819,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,2,0,1
70092,Bohemian Rhapsody,51061119,11/2/2018,22,18,20,21,27,26,12,20,8,79,70,82,77,81,82,67,80,77,46,43,43,44,51,48,34,50,36,14,9,15,11,16,17,4,6,13,21,17,23,16,23,25,5,23,9,8,5,7,7,11,10,2,9,0,61,4000,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,3,3,0,1
70142,"Spy Who Dumped Me, The",12103043,8/3/2018,16,9,16,20,19,17,15,13,16,70,60,73,71,73,71,72,70,61,33,32,25,47,36,30,38,43,24,5,3,3,8,6,5,2,4,6,7,5,4,13,9,7,2,10,7,2,1,2,3,3,2,0,2,2,44,3111,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,3,4,1,0
70143,Welcome to Marwen,2366560,12/21/2018,9,5,11,7,9,9,9,9,3,56,51,61,48,56,59,56,50,41,33,33,33,36,32,33,35,32,35,3,1,3,3,3,4,2,0,1,4,1,5,5,3,4,5,1,0,1,1,1,1,1,1,3,0,0,27,1911,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,5,2,0,1
70222,Tag (2018),14947396,6/15/2018,17,13,19,16,18,17,17,16,16,60,57,65,56,58,58,67,61,59,38,38,36,44,37,41,31,38,23,3,3,3,5,3,4,1,2,3,6,4,7,9,5,7,2,8,5,3,2,3,2,4,3,1,4,0,56,3382,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,3,1,0,1
70282,Birth of the Dragon,2702430,8/25/2017,4,5,4,3,3,3,3,3,10,41,47,46,34,35,36,46,47,52,36,37,40,30,33,34,47,34,42,4,6,5,2,3,3,6,7,4,7,9,9,3,4,6,7,6,12,1,2,2,0,1,1,2,1,6,17,1618,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,2,0,0,1
70327,Mamma Mia! Here We Go Again,34952180,7/20/2018,26,11,16,40,39,29,15,22,37,82,66,77,88,93,84,79,81,76,29,21,18,39,38,30,23,26,41,7,2,2,12,14,9,2,8,5,10,3,4,15,19,13,2,7,14,7,3,4,12,10,9,1,5,8,79,3317,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,3,2,0,0
70364,Tyler Perry's Boo 2! A Madea Halloween,21226953,10/20/2017,15,14,12,17,19,15,31,10,8,77,73,74,83,79,75,89,82,53,38,45,31,47,37,36,56,34,24,10,12,7,15,9,9,19,1,9,15,18,10,23,14,14,29,13,2,6,6,5,7,7,7,12,1,3,7,2388,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,5,3,0,0
70519,Overlord (2018),10202108,11/9/2018,11,13,13,10,8,11,7,13,12,45,48,55,32,38,44,44,47,51,34,43,39,23,26,34,37,36,27,3,4,6,1,1,2,6,7,3,7,10,10,3,2,6,7,6,11,2,4,3,2,1,1,1,4,5,80,2859,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,3,3,1,0
70541,Tyler Perry's Acrimony,17170707,3/30/2018,11,8,9,10,16,8,28,11,6,54,56,49,51,61,48,85,57,46,38,38,32,40,42,26,66,41,39,5,3,2,5,9,2,19,5,5,8,6,4,8,14,3,35,7,5,4,1,3,4,7,1,17,4,3,25,2006,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5,3,4,0,3
70558,All the Money in the World,2565393,12/25/2017,7,5,9,5,8,8,7,5,8,57,53,67,42,55,57,60,53,57,32,31,31,27,36,31,38,35,25,4,3,4,2,5,5,3,2,2,8,4,9,3,10,8,8,5,6,1,0,2,1,2,1,1,0,2,77,2074,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,1,2,1,2
70622,Bad Times at the El Royale,7132647,10/12/2018,9,6,11,4,10,9,6,8,6,59,59,67,48,56,60,55,63,49,37,36,43,36,29,37,42,37,19,4,3,4,4,3,4,4,2,3,7,4,9,8,5,7,5,6,4,1,0,3,0,1,2,1,2,0,72,2808,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,3,2,1,0
70650,"Happytime Murders, The",9532425,8/24/2018,12,10,12,11,12,12,10,11,9,61,61,65,55,61,58,66,69,56,41,39,37,45,44,40,47,45,19,7,6,8,7,8,7,9,3,10,10,10,10,10,11,10,11,12,4,3,2,2,2,4,3,1,5,0,22,3256,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,2,2,0,0
70688,Teen Titans Go! To the Movies,10411189,7/27/2018,15,15,13,18,15,12,18,18,27,74,78,77,77,68,69,87,82,76,30,34,29,31,26,27,40,29,31,4,3,3,3,5,3,5,9,3,5,3,5,4,6,4,6,5,11,4,4,2,3,5,3,1,5,11,90,3188,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,2,3,0,1
70696,"Hurricane Heist, The",3024399,3/9/2018,4,6,5,3,3,5,3,4,2,47,51,56,40,40,46,54,48,42,36,43,38,27,34,33,51,38,30,2,3,1,1,2,2,0,2,1,4,7,3,2,4,5,3,3,4,1,1,1,0,0,1,0,0,0,43,2402,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,4,2,0,0
70764,"15:17 to Paris, The",12554286,2/9/2018,8,7,8,8,8,9,6,4,7,58,54,63,53,56,59,49,59,54,38,38,37,33,41,39,43,32,40,6,5,6,3,7,7,1,2,5,11,14,13,5,11,13,8,10,10,2,2,1,0,3,2,3,0,3,25,3042,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,3,3,0,1
70781,Annihilation,11071584,2/23/2018,13,10,16,9,12,14,6,14,15,60,58,68,52,56,61,56,59,55,38,37,39,32,39,37,38,41,30,3,6,3,2,3,4,0,0,5,6,8,6,3,7,7,0,9,2,1,2,2,1,1,2,1,1,0,86,2012,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,3,2,1,2
70825,"Paul, Apostle of Christ",5172585,3/23/2018,3,2,4,2,4,4,1,1,4,40,35,49,32,37,42,39,39,31,34,31,33,33,39,34,37,35,34,2,1,4,1,2,3,1,7,0,4,2,5,2,4,4,2,1,9,1,0,0,0,1,1,0,0,2,41,1473,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,5,3,0,0
70904,Super Troopers 2,15181624,4/20/2018,13,13,15,9,11,15,7,10,9,69,67,77,59,65,71,62,65,67,37,44,40,36,30,37,40,36,34,4,5,6,2,3,5,3,0,3,10,11,12,9,6,11,7,6,14,3,4,3,2,1,3,1,2,0,36,2038,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,2,1,0,1
70915,Adrift (2018),11603039,6/1/2018,14,10,9,23,17,15,10,14,11,52,46,47,61,56,52,50,57,42,31,29,27,37,32,28,34,38,30,3,2,1,6,6,4,3,0,4,7,4,2,11,10,6,6,8,5,2,1,0,5,2,1,2,3,4,70,3015,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,3,3,1,0
71083,Hell Fest,5130963,9/28/2018,8,9,6,8,10,8,6,7,8,43,51,45,45,37,41,50,49,38,37,42,37,34,34,36,36,41,25,3,2,2,4,4,3,5,3,2,5,8,4,5,6,5,6,6,7,2,1,1,2,3,2,2,2,3,45,2297,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,3,2,0,1
71084,Traffik,3941338,4/20/2018,5,4,5,4,6,4,9,5,4,35,35,40,31,33,30,60,41,25,37,35,38,32,41,32,55,32,42,2,1,2,2,2,1,7,0,2,4,2,5,3,4,2,15,3,4,1,1,2,0,1,0,4,2,2,22,1046,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,2,1,0,1
71162,Uncle Drew,15242781,6/29/2018,13,14,15,11,13,12,22,12,15,59,60,70,49,51,55,81,59,53,34,43,34,34,30,29,53,39,21,4,6,4,4,3,2,14,3,6,7,9,8,7,5,4,23,8,5,3,3,3,3,2,2,6,4,2,68,2742,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2,2,1,0
71223,Kin (2018),3867703,8/31/2018,14,17,17,15,10,14,14,13,24,46,50,53,43,38,43,49,52,55,27,33,27,22,24,27,32,27,19,2,3,2,1,1,1,4,3,0,5,5,6,2,4,4,6,4,8,3,4,5,2,1,3,4,0,7,31,2141,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,2,3,0,2
71232,Life Itself (2018),2123463,9/21/2018,10,7,9,12,13,11,8,11,4,50,44,51,46,55,52,46,49,44,29,25,27,28,34,29,32,35,15,1,1,2,1,2,2,0,3,1,3,2,4,2,4,5,0,1,3,1,0,1,1,3,2,1,1,0,11,2609,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,2,3,0,2
71336,Every Day (2018),3016149,2/23/2018,6,4,6,9,7,7,4,6,9,30,32,33,38,22,31,23,29,35,30,24,30,36,30,32,26,24,32,2,1,2,1,3,2,1,0,1,3,3,2,3,4,4,1,3,3,1,0,1,1,1,1,0,0,3,63,1667,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,3,2,1,2
71387,Chappaquiddick,5765854,4/6/2018,4,2,5,1,6,5,3,3,0,45,35,58,31,44,48,32,47,41,28,23,29,17,32,27,32,31,17,3,2,5,1,4,4,2,2,4,5,3,8,1,5,5,2,5,4,1,0,2,0,2,1,0,2,0,79,1560,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,4,3,0,1
71569,"House with a Clock in Its Walls, The",26608020,9/21/2018,22,16,20,24,27,24,21,21,18,78,73,81,74,80,82,68,74,76,44,42,41,46,48,43,45,51,43,11,7,10,12,14,12,6,11,10,19,13,17,20,23,20,13,18,18,6,3,5,6,8,6,4,8,4,66,3592,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,2,3,0,2
71941,Hostiles,10110739,1/26/2018,6,4,7,2,7,7,3,4,2,51,46,59,40,50,51,50,53,45,38,42,38,33,39,38,36,40,47,5,2,8,2,4,6,0,5,3,6,4,9,3,5,8,1,4,5,2,2,2,1,3,3,0,2,2,72,2816,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,0,0
72094,Breaking In (2018),17630285,5/11/2018,12,9,10,17,12,9,30,9,14,51,46,49,59,52,43,83,52,57,41,34,40,48,42,35,63,39,32,5,3,2,10,6,2,20,3,2,8,4,6,13,9,4,27,6,11,4,2,2,6,5,2,17,1,4,26,2537,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,3,0,0
72109,Operation Finale,9601678,8/29/2018,9,7,10,9,9,9,10,9,6,41,41,50,34,35,38,48,42,50,39,39,41,38,37,39,44,42,28,4,2,4,3,5,4,2,3,5,6,4,7,5,7,7,6,7,3,2,0,2,2,2,2,0,2,0,59,1818,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,2,3,0,2
72111,Creed II,35574710,11/21/2018,33,33,35,29,33,30,49,30,38,85,85,94,77,78,82,93,90,82,46,54,49,43,39,40,71,50,31,15,19,20,11,10,12,32,11,14,18,24,22,15,12,13,39,21,18,10,12,13,8,8,8,27,8,7,81,3441,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,4,1,1,0
72114,Nobody's Fool (2018),13743111,11/2/2018,10,5,8,12,14,7,24,12,7,53,43,52,52,60,45,78,62,48,40,41,35,42,42,31,59,43,30,5,4,4,5,7,2,17,5,4,7,5,7,6,10,4,25,6,5,2,1,2,3,3,1,11,0,3,21,2468,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,3,3,0,1
72115,A.X.L.,2782017,8/24/2018,8,7,9,6,7,8,10,5,10,37,39,43,32,32,36,41,40,35,33,37,30,34,33,30,36,38,38,2,4,2,2,1,2,4,5,1,3,5,4,5,1,3,4,3,7,1,2,2,1,1,1,4,0,3,25,1710,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,2,2,0,0
72214,Unsane,3762145,3/23/2018,6,3,7,6,6,6,6,4,2,42,41,47,37,38,41,46,42,36,37,35,35,39,39,39,39,39,11,3,2,2,4,5,4,1,0,3,5,2,5,6,7,6,2,6,2,2,1,2,1,3,2,1,2,0,78,2023,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,5,3,0,0
72216,Blumhouse's Truth or Dare,18667855,4/13/2018,18,15,12,31,21,17,20,24,11,54,59,49,65,52,54,51,62,45,35,41,30,42,33,32,47,40,23,4,3,1,8,6,5,4,0,4,7,6,3,14,8,7,5,10,5,6,5,2,12,6,5,6,8,5,15,3029,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4,3,2,1,2
72284,"Miracle Season, The",3950652,4/6/2018,4,1,3,6,5,4,4,7,2,38,30,40,38,39,38,34,36,44,30,22,28,36,31,26,29,42,34,1,0,1,3,0,1,1,1,0,2,0,3,4,2,3,3,1,1,1,0,1,1,0,1,0,1,0,44,1707,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,4,3,0,1
72293,Hereditary,13575173,6/8/2018,6,4,6,6,7,6,6,9,2,38,36,42,35,36,36,39,43,36,33,32,31,34,35,32,32,37,26,3,2,2,2,3,3,1,3,3,4,4,4,4,5,4,1,7,7,1,1,2,1,2,1,0,4,0,92,2964,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,3,3,0,2
72318,"Simple Favor, A",16011689,9/14/2018,13,10,8,22,16,14,8,11,18,55,45,50,66,59,55,49,51,72,39,28,32,49,44,42,40,34,26,5,2,4,10,7,7,2,5,4,9,5,4,16,14,10,6,10,9,3,1,1,6,4,4,1,2,2,84,3102,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,4,2,1,1
72388,Instant Family,14504315,11/16/2018,16,11,13,18,20,17,14,14,14,70,65,66,69,78,72,72,63,72,42,37,34,42,52,44,37,46,24,6,4,3,7,10,8,2,7,3,9,6,4,12,13,11,3,6,11,3,2,2,4,6,4,2,3,4,81,3286,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,3,4,1,1
72436,Second Act,6480000,12/21/2018,8,3,6,9,11,7,5,13,5,56,48,56,50,64,56,57,63,44,33,24,25,41,40,29,43,41,24,4,2,2,4,9,4,3,2,9,5,2,2,6,10,5,3,9,2,2,0,1,2,5,2,1,4,2,42,2607,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,5,2,0,1
72459,Book Club,13582231,5/18/2018,14,7,10,12,22,16,9,10,11,58,45,52,56,73,60,53,55,63,31,25,20,26,44,33,38,26,17,5,1,1,2,12,7,4,3,0,6,3,2,3,12,8,3,2,5,3,1,1,2,7,4,2,0,2,-1,2781,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,3,1,0,0
72904,SuperFly (2018),6870740,6/13/2018,12,10,13,12,12,9,24,11,16,50,53,54,41,48,43,80,51,53,31,34,28,36,31,22,54,35,26,3,4,3,3,3,1,15,2,1,4,5,5,4,3,1,21,3,3,2,1,3,2,1,1,8,1,3,51,2220,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,3,1,0,1
72928,Upgrade,4670905,6/1/2018,2,2,2,4,2,2,3,4,1,29,34,35,24,22,25,30,36,39,33,38,31,30,33,32,35,34,33,1,1,1,1,1,1,0,0,2,3,3,3,2,2,2,2,4,2,0,0,0,1,0,0,0,0,0,86,1457,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,3,3,1,0
72947,Dog Days (2018),2554766,8/8/2018,15,14,12,20,18,16,16,13,18,65,64,65,63,67,67,65,60,64,29,29,26,38,28,29,26,39,11,3,2,1,4,4,2,2,2,4,3,3,2,5,5,3,1,6,2,2,3,2,2,3,2,3,4,2,62,2442,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,4,3,0,1
73084,Vice (2018),7768371,12/25/2018,13,9,16,9,14,15,9,11,10,57,55,70,45,50,58,57,57,49,36,30,40,30,36,39,34,36,4,5,3,8,1,4,6,1,0,4,6,3,11,3,5,7,4,6,3,4,2,5,2,3,5,1,3,0,64,2442,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,2,0,1,2
73128,Mile 22,13710825,8/17/2018,16,16,19,13,15,16,14,15,20,60,63,68,45,58,61,60,57,64,41,39,43,36,43,41,43,43,32,7,9,7,5,8,8,8,2,5,9,12,11,5,8,10,10,6,6,4,5,5,3,4,5,4,3,0,20,3520,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,3,2,0,1
73197,Unbroken: Path to Redemption,2238723,9/14/2018,4,5,4,3,4,4,2,5,3,42,40,45,35,44,43,43,44,34,32,31,32,31,32,32,27,29,56,2,1,2,1,1,2,1,2,0,4,6,4,2,3,4,2,4,2,0,0,0,0,0,0,0,0,0,26,1620,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,4,2,1,1
73406,Green Book,5501520,11/21/2018,7,6,8,4,8,8,10,2,4,42,38,53,28,39,41,56,39,34,37,32,37,26,42,37,46,29,28,2,1,4,1,3,3,5,3,0,3,1,4,2,3,3,6,0,3,0,0,1,1,0,0,0,0,4,82,1063,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,4,1,1,0
73503,Peppermint,13423255,9/7/2018,19,13,19,19,22,19,22,19,17,66,57,67,65,71,65,72,64,64,38,31,40,39,40,35,51,44,24,8,4,8,6,11,7,11,7,9,14,9,15,9,18,14,14,16,5,5,2,5,5,8,6,5,5,3,12,2980,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,3,4,0,2
73515,Hotel Artemis,3232790,6/8/2018,5,4,6,6,4,5,6,5,4,48,45,56,42,44,45,60,45,57,33,33,35,37,30,35,33,33,21,1,1,1,2,1,1,2,2,1,4,5,4,5,4,4,6,2,7,0,1,0,1,0,0,1,1,0,58,2407,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,3,3,0,2
73632,BlacKkKlansman,10845330,8/10/2018,6,4,7,6,5,4,16,5,4,57,58,67,41,52,50,85,57,60,36,37,38,42,31,30,55,38,23,6,6,9,4,5,3,19,6,7,9,10,12,6,6,4,27,10,8,1,0,2,2,1,0,7,0,4,96,1512,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,4,3,0,1
74088,"Hate U Give, The",7602108,10/19/2018,7,8,5,11,8,4,19,9,8,47,46,44,58,45,39,66,54,50,37,38,35,42,37,29,57,37,38,4,3,3,8,3,1,12,8,5,5,4,4,11,5,2,18,6,8,2,1,1,4,2,0,8,2,0,97,2303,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,2,1,0,1
